Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
547,27.0,0.0,196.0,7.0,18.0,17315.0,0.0,12.849035932258627,12.849035932258627,0.0,2480.6991860866547,,,,,,,,,,,,,,,,4.291517536461245,4.901266323736678,12.784573189792122,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,27.0,0.0,336.0,8.0,140.0,17455.0,0.0,2897.4912994605747,2897.4912994605747,0.0,2490.608370780945,,,,,,,,,,,,,,,,1815.070686586419,816.4776674186921,2656.5941744588445,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,27.0,0.0,393.0,9.0,57.0,17512.0,0.0,257.9318897822546,257.9318897822546,0.0,2494.84775185585,,,,,,,,,,,,,,,,141.15370150983858,85.31648306831268,250.13626506125516,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,27.0,0.0,447.0,10.0,54.0,17566.0,0.0,271.24105807155235,271.24105807155235,0.0,2499.383430480957,,,,,,,,,,,,,,,,155.71030656157666,83.8558500025624,263.09579731454176,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,27.0,0.0,465.0,11.0,18.0,17584.0,0.0,12.555281002248762,12.555281002248762,0.0,2501.0931899547577,,,,,,,,,,,,,,,,4.18828575826252,4.793558077706016,12.492384242842883,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,27.0,0.0,493.0,12.0,28.0,17612.0,0.0,79.06469096163777,79.06469096163777,0.0,2503.494351387024,,,,,,,,,,,,,,,,43.50166262052814,28.407410810396833,77.92456897724023,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,27.0,0.0,507.0,13.0,14.0,17626.0,0.0,9.580585391377413,9.580585391377413,0.0,2504.93244099617,,,,,,,,,,,,,,,,3.63914920303817,3.666830260245525,9.539176479013896,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,27.0,0.0,571.0,14.0,64.0,17690.0,0.0,583.2962690552565,583.2962690552565,0.0,2509.713136434555,,,,,,,,,,,,,,,,373.73749540772354,181.97721732210655,559.937006355518,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,27.0,0.0,620.0,15.0,49.0,17739.0,0.0,291.55288932724784,291.55288932724784,0.0,2513.55499625206,,,,,,,,,,,,,,,,178.79729634899277,96.07536926310934,283.0748967028501,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,27.0,0.0,661.0,16.0,41.0,17780.0,0.0,244.88709643246156,244.88709643246156,0.0,2516.798801422119,,,,,,,,,,,,,,,,149.51948210508013,82.50672034513478,238.99579345961288,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,27.0,0.0,685.0,17.0,24.0,17804.0,0.0,46.11040857502087,46.11040857502087,0.0,2518.9027354717255,,,,,,,,,,,,,,,,22.734548883784715,17.912588004203094,45.61038979160165,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,27.0,0.0,704.0,18.0,19.0,17823.0,0.0,19.286319741562085,19.286319741562085,0.0,2520.6462111473083,,,,,,,,,,,,,,,,7.924858198600348,7.372631856189342,19.154902338126803,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,27.0,0.0,761.0,19.0,57.0,17880.0,0.0,435.19119715788935,435.19119715788935,0.0,2524.97469162941,,,,,,,,,,,,,,,,270.1615885189645,149.22272879931833,420.21219881111955,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,27.0,0.0,827.0,20.0,66.0,17946.0,0.0,450.1680390717382,450.1680390717382,0.0,2529.9305453300476,,,,,,,,,,,,,,,,258.5269100393416,143.1500133700715,433.53880181095303,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,28.0,0.0,32.0,1.0,32.0,17978.0,0.0,111.7660210272296,111.7660210272296,0.0,2584.439858675003,,,,,,,,,,,,,,,,64.37988790742622,39.79463274577551,109.81568029448641,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,28.0,0.0,133.0,2.0,101.0,18079.0,0.0,1009.4227646926646,1009.4227646926646,0.0,2591.803192138672,,,,,,,,,,,,,,,,609.7245647375174,288.6728545914512,949.3102507825282,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,28.0,0.0,156.0,3.0,23.0,18102.0,0.0,44.72561694617872,44.72561694617872,0.0,2594.215253829956,,,,,,,,,,,,,,,,22.91951214727545,16.83606250362017,44.24271087766906,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,28.0,0.0,191.0,4.0,35.0,18137.0,0.0,144.6698925246562,144.6698925246562,0.0,2597.0581901073456,,,,,,,,,,,,,,,,81.07707363311523,52.32330696449329,141.97416911661378,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,28.0,0.0,208.0,5.0,17.0,18154.0,0.0,17.138888540760977,17.138888540760977,0.0,2598.6673877239227,,,,,,,,,,,,,,,,7.364647249289366,6.542907226327413,17.030720257780832,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,28.0,0.0,223.0,6.0,15.0,18169.0,0.0,13.553359376952043,13.553359376952043,0.0,2600.2328429222107,,,,,,,,,,,,,,,,5.504423142501933,5.25266466034758,13.484277307121637,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,28.0,0.0,239.0,7.0,16.0,18185.0,0.0,15.902673326523164,15.902673326523164,0.0,2601.7678372859955,,,,,,,,,,,,,,,,7.104498189743156,5.982884422939599,15.804806161648925,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,28.0,0.0,297.0,8.0,58.0,18243.0,0.0,420.7006910403879,420.7006910403879,0.0,2606.294041633606,,,,,,,,,,,,,,,,269.4400149317597,137.25435805153944,405.478648823169,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,28.0,0.0,315.0,9.0,18.0,18261.0,0.0,27.431814428925186,27.431814428925186,0.0,2608.016008377075,,,,,,,,,,,,,,,,13.442977937748516,10.447106326533284,27.21705788392964,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,28.0,0.0,362.0,10.0,47.0,18308.0,0.0,339.48278492350414,339.48278492350414,0.0,2611.762608528137,,,,,,,,,,,,,,,,198.3123944383698,118.06066011542846,330.4925949798809,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,28.0,0.0,377.0,11.0,15.0,18323.0,0.0,10.439651003996874,10.439651003996874,0.0,2613.2876386642456,,,,,,,,,,,,,,,,4.017524323493317,3.9389997354665236,10.389777917061535,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,28.0,0.0,396.0,12.0,19.0,18342.0,0.0,35.33255834271198,35.33255834271198,0.0,2615.0873761177063,,,,,,,,,,,,,,,,18.903356538221892,12.905354798909139,35.00840297145722,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,28.0,0.0,409.0,13.0,13.0,18355.0,0.0,10.339290280799114,10.339290280799114,0.0,2616.4358434677124,,,,,,,,,,,,,,,,4.267765649156866,3.9737566258640022,10.294103430790866,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,28.0,0.0,433.0,14.0,24.0,18379.0,0.0,28.986763322017218,28.986763322017218,0.0,2618.5284304618835,,,,,,,,,,,,,,,,10.764522562377968,11.432560498986692,28.75717195247262,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,28.0,0.0,470.0,15.0,37.0,18416.0,0.0,160.49570090104677,160.49570090104677,0.0,2621.4923939704895,,,,,,,,,,,,,,,,85.7246630483536,60.54658422624468,157.48136973799564,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,28.0,0.0,497.0,16.0,27.0,18443.0,0.0,70.82879320424212,70.82879320424212,0.0,2623.8004252910614,,,,,,,,,,,,,,,,36.879182124915786,27.382075682611685,69.9029582451145,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,28.0,0.0,611.0,17.0,114.0,18557.0,0.0,2029.2882332114004,2029.2882332114004,0.0,2631.9151000976562,,,,,,,,,,,,,,,,1303.8793212723513,593.3627666511325,1887.3382814055633,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,28.0,0.0,630.0,18.0,19.0,18576.0,0.0,23.33887053798614,23.33887053798614,0.0,2634.043384552002,,,,,,,,,,,,,,,,10.533514981115925,8.897068724035888,23.16189564899393,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,28.0,0.0,661.0,19.0,31.0,18607.0,0.0,119.16361645550096,119.16361645550096,0.0,2636.616896867752,,,,,,,,,,,,,,,,70.78948001767488,41.37742399374128,117.0862288037568,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,28.0,0.0,704.0,20.0,43.0,18650.0,0.0,247.19302792703397,247.19302792703397,0.0,2639.990181207657,,,,,,,,,,,,,,,,147.25570328163803,85.07969441672677,241.10213482074428,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,29.0,0.0,37.0,1.0,37.0,18687.0,0.0,119.6264500732283,119.6264500732283,0.0,2684.697298526764,,,,,,,,,,,,,,,,59.35856462671085,45.89214648138349,117.5477309129529,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,29.0,0.0,202.0,2.0,165.0,18852.0,0.0,2707.3346146841172,2707.3346146841172,0.0,2696.341147184372,,,,,,,,,,,,,,,,1411.9314976800117,940.0011589963693,2486.843731284642,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,29.0,0.0,283.0,3.0,81.0,18933.0,0.0,716.7628945776792,716.7628945776792,0.0,2702.4220430850983,,,,,,,,,,,,,,,,434.91139534059704,215.90295893898653,682.2172888439353,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,29.0,0.0,332.0,4.0,49.0,18982.0,0.0,334.447900802735,334.447900802735,0.0,2706.213359594345,,,,,,,,,,,,,,,,191.20110907032455,118.4563674996853,325.40445090919843,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,29.0,0.0,347.0,5.0,15.0,18997.0,0.0,14.951603321134147,14.951603321134147,0.0,2707.7527742385864,,,,,,,,,,,,,,,,6.687806785436717,5.693149440964854,14.866152371724322,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,29.0,0.0,361.0,6.0,14.0,19011.0,0.0,15.273336944302136,15.273336944302136,0.0,2709.5287544727325,,,,,,,,,,,,,,,,7.368109581511297,5.740514127507433,15.18536877893992,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,29.0,0.0,376.0,7.0,15.0,19026.0,0.0,14.673593293937964,14.673593293937964,0.0,2711.0029711723328,,,,,,,,,,,,,,,,6.479243304422627,5.571364226244411,14.590995640011638,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,29.0,0.0,464.0,8.0,88.0,19114.0,0.0,1208.235139752795,1208.235139752795,0.0,2717.463479757309,,,,,,,,,,,,,,,,748.1789097735422,384.57305319257694,1144.5428863175132,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,29.0,0.0,491.0,9.0,27.0,19141.0,0.0,79.52451586809231,79.52451586809231,0.0,2719.736017227173,,,,,,,,,,,,,,,,43.50615642119175,28.945057505557156,78.42827792264278,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,29.0,0.0,550.0,10.0,59.0,19200.0,0.0,504.1069793608099,504.1069793608099,0.0,2724.1934785842896,,,,,,,,,,,,,,,,313.2930561080428,170.4617621680243,486.10879784828376,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,29.0,0.0,568.0,11.0,18.0,19218.0,0.0,14.532305088562893,14.532305088562893,0.0,2725.915961742401,,,,,,,,,,,,,,,,5.733516258055947,5.512131567458644,14.44354534125915,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,29.0,0.0,588.0,12.0,20.0,19238.0,0.0,44.75635051011867,44.75635051011867,0.0,2727.755159139633,,,,,,,,,,,,,,,,24.45739446862514,16.463921479369688,44.311514134881065,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,29.0,0.0,601.0,13.0,13.0,19251.0,0.0,9.409995239880004,9.409995239880004,0.0,2729.1313292980194,,,,,,,,,,,,,,,,3.7497541202706737,3.5574533391732595,9.370619055371858,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,29.0,0.0,625.0,14.0,24.0,19275.0,0.0,48.084180472152596,48.084180472152596,0.0,2731.196667432785,,,,,,,,,,,,,,,,23.300381287158213,18.60587196285652,47.57254386512593,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,29.0,0.0,655.0,15.0,30.0,19305.0,0.0,87.73747947478024,87.73747947478024,0.0,2733.666276693344,,,,,,,,,,,,,,,,48.068081497872164,32.206286988165864,86.38181884869276,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,29.0,0.0,754.0,16.0,99.0,19404.0,0.0,1034.3606347596237,1034.3606347596237,0.0,2740.8500916957855,,,,,,,,,,,,,,,,553.2030742320956,374.7316091207711,981.2308715275672,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,29.0,0.0,936.0,17.0,182.0,19586.0,0.0,5074.506055008082,5074.506055008082,0.0,2753.6031408309937,,,,,,,,,,,,,,,,3166.758750378346,1509.7930991612377,4580.246281361263,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,29.0,0.0,954.0,18.0,18.0,19604.0,0.0,19.691069002676123,19.691069002676123,0.0,2755.3159561157227,,,,,,,,,,,,,,,,8.136424902512292,7.689218475191268,19.56417753196286,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,29.0,0.0,987.0,19.0,33.0,19637.0,0.0,175.53165988474757,175.53165988474757,0.0,2758.0285546779633,,,,,,,,,,,,,,,,105.06704554064889,61.110508448250584,172.23668406597207,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,29.0,0.0,1016.0,20.0,29.0,19666.0,0.0,101.96176432583174,101.96176432583174,0.0,2760.4551680088043,,,,,,,,,,,,,,,,57.925495946394726,36.987065156940524,100.38230725063696,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,30.0,0.0,129.0,1.0,129.0,19795.0,0.0,936.6787640296759,936.6787640296759,0.0,2825.5464611053467,,,,,,,,,,,,,,,,382.7620183351697,373.97130755039746,888.4783464244251,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,30.0,0.0,145.0,2.0,16.0,19811.0,0.0,23.33074578599125,23.33074578599125,0.0,2827.1355998516083,,,,,,,,,,,,,,,,11.875032913598993,8.704212525260331,23.163909168542208,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,30.0,0.0,200.0,3.0,55.0,19866.0,0.0,36.51917350725612,36.51917350725612,0.0,2831.322070837021,,,,,,,,,,,,,,,,6.756529356629497,12.144134667367602,36.183748140782356,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,30.0,0.0,283.0,4.0,83.0,19949.0,0.0,855.2830733782328,855.2830733782328,0.0,2837.4519793987274,,,,,,,,,,,,,,,,496.9760714558315,261.37245169929196,814.9301054174884,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,30.0,0.0,297.0,5.0,14.0,19963.0,0.0,11.081869179739153,11.081869179739153,0.0,2838.8938875198364,,,,,,,,,,,,,,,,4.324794985961713,4.298875853109084,11.03235440434003,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,30.0,0.0,312.0,6.0,15.0,19978.0,0.0,15.170419284250519,15.170419284250519,0.0,2840.3879868984222,,,,,,,,,,,,,,,,6.783813910946362,5.792345648402736,15.083745821407733,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,30.0,0.0,330.0,7.0,18.0,19996.0,0.0,18.899924876425334,18.899924876425334,0.0,2842.237569332123,,,,,,,,,,,,,,,,8.355215068971022,7.189358579526804,18.76829930448834,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,30.0,0.0,365.0,8.0,35.0,20031.0,0.0,178.57979511450745,178.57979511450745,0.0,2845.122759103775,,,,,,,,,,,,,,,,107.75936479251932,60.885095019604194,174.98320054731656,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,30.0,0.0,419.0,9.0,54.0,20085.0,0.0,334.20369579326996,334.20369579326996,0.0,2849.2969698905945,,,,,,,,,,,,,,,,199.3490836389457,113.5815512978854,323.7626078846517,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,30.0,0.0,475.0,10.0,56.0,20141.0,0.0,442.4789437599397,442.4789437599397,0.0,2853.5448265075684,,,,,,,,,,,,,,,,261.9451452729172,150.78245556945342,428.23825387853503,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,30.0,0.0,490.0,11.0,15.0,20156.0,0.0,9.62694950124179,9.62694950124179,0.0,2855.019054889679,,,,,,,,,,,,,,,,3.399765227323853,3.6654729082372843,9.585538561393328,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,30.0,0.0,510.0,12.0,20.0,20176.0,0.0,35.25415219816278,35.25415219816278,0.0,2856.9055790901184,,,,,,,,,,,,,,,,16.98476709364717,13.67807361140062,34.949406262552394,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,30.0,0.0,525.0,13.0,15.0,20191.0,0.0,10.591576282840677,10.591576282840677,0.0,2858.8346877098083,,,,,,,,,,,,,,,,3.8215121152818536,4.08581597102943,10.544798399510963,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,30.0,0.0,605.0,14.0,80.0,20271.0,0.0,763.204486989768,763.204486989768,0.0,2864.701235294342,,,,,,,,,,,,,,,,471.11144011108263,244.74679506947606,726.284400763759,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,30.0,0.0,638.0,15.0,33.0,20304.0,0.0,111.47833105930324,111.47833105930324,0.0,2867.4041051864624,,,,,,,,,,,,,,,,64.79458702794904,39.27616103748967,109.44955924662752,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,30.0,0.0,842.0,16.0,204.0,20508.0,0.0,4005.340511873686,4005.340511873686,0.0,2881.6758019924164,,,,,,,,,,,,,,,,2670.2318138196565,1019.8609834007266,3490.3484608156687,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,30.0,0.0,906.0,17.0,64.0,20572.0,0.0,562.37563641713,562.37563641713,0.0,2886.4783239364624,,,,,,,,,,,,,,,,356.1150397337866,191.4084228066995,540.1243982724403,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,30.0,0.0,994.0,18.0,88.0,20660.0,0.0,774.8643163959541,774.8643163959541,0.0,2892.9192893505096,,,,,,,,,,,,,,,,508.8578408258783,231.66970558401025,730.8542963745032,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,30.0,0.0,1030.0,19.0,36.0,20696.0,0.0,138.5242714793666,138.5242714793666,0.0,2895.818208217621,,,,,,,,,,,,,,,,76.8852362812622,49.69522606589278,135.89229526850963,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,30.0,0.0,1169.0,20.0,139.0,20835.0,0.0,1881.5843968741658,1881.5843968741658,0.0,2905.8497445583344,,,,,,,,,,,,,,,,938.2755795236394,698.2662323493801,1757.213674250709,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,31.0,0.0,89.0,1.0,89.0,20924.0,0.0,1057.5463808573236,1057.5463808573236,0.0,2980.3794226646423,,,,,,,,,,,,,,,,632.4097991406733,319.56916011124906,1002.9227709876632,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,31.0,0.0,107.0,2.0,18.0,20942.0,0.0,22.578193864743184,22.578193864743184,0.0,2982.153508901596,,,,,,,,,,,,,,,,9.533858494027621,8.866714386170903,22.429013425275958,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,31.0,0.0,140.0,3.0,33.0,20975.0,0.0,107.27117449360384,107.27117449360384,0.0,2984.8392050266266,,,,,,,,,,,,,,,,59.83820420195219,38.91411703941246,105.40191567061002,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,31.0,0.0,203.0,4.0,63.0,21038.0,0.0,511.5205707967864,511.5205707967864,0.0,2989.5603363513947,,,,,,,,,,,,,,,,315.4543023240192,156.68834774895495,492.13908883921266,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,31.0,0.0,221.0,5.0,18.0,21056.0,0.0,15.38857841559461,15.38857841559461,0.0,2991.272176504135,,,,,,,,,,,,,,,,5.782365297720407,5.973701873725527,15.299795635871519,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,31.0,0.0,237.0,6.0,16.0,21072.0,0.0,20.185892907895088,20.185892907895088,0.0,2992.8254153728485,,,,,,,,,,,,,,,,9.483729549317825,7.7529452317502985,20.05420744254855,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,31.0,0.0,252.0,7.0,15.0,21087.0,0.0,15.176442541763068,15.176442541763068,0.0,2994.4249596595764,,,,,,,,,,,,,,,,6.783084149429774,5.793019403550489,15.089786065587209,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,31.0,0.0,284.0,8.0,32.0,21119.0,0.0,139.84960324542143,139.84960324542143,0.0,2997.437492609024,,,,,,,,,,,,,,,,80.32165013935904,50.174887077472874,137.41672716813005,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,31.0,0.0,364.0,9.0,80.0,21199.0,0.0,918.0681104063766,918.0681104063766,0.0,3003.338305950165,,,,,,,,,,,,,,,,585.6167917083818,292.2910811661788,872.3376188540288,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,31.0,0.0,378.0,10.0,14.0,21213.0,0.0,13.218198680649934,13.218198680649934,0.0,3004.7866332530975,,,,,,,,,,,,,,,,5.733826700214354,5.076921550727251,13.151076183029966,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,31.0,0.0,392.0,11.0,14.0,21227.0,0.0,9.862952225543262,9.862952225543262,0.0,3006.2021901607513,,,,,,,,,,,,,,,,3.7618453543657524,3.782082931259574,9.820106497079223,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,31.0,0.0,478.0,12.0,86.0,21313.0,0.0,946.6281552543452,946.6281552543452,0.0,3012.554185152054,,,,,,,,,,,,,,,,611.8959986345407,264.83717269919396,895.2139319775391,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,31.0,0.0,493.0,13.0,15.0,21328.0,0.0,12.584647828228933,12.584647828228933,0.0,3014.0099036693573,,,,,,,,,,,,,,,,5.067030307522966,4.849654916545304,12.521163537153242,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,31.0,0.0,535.0,14.0,42.0,21370.0,0.0,201.9716748360217,201.9716748360217,0.0,3017.3748083114624,,,,,,,,,,,,,,,,116.391334062005,72.21158448320888,197.2805193247422,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,31.0,0.0,558.0,15.0,23.0,21393.0,0.0,63.9231737244843,63.9231737244843,0.0,3019.4189932346344,,,,,,,,,,,,,,,,35.19592208237923,24.06648081627243,63.17684436095055,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,31.0,0.0,607.0,16.0,49.0,21442.0,0.0,383.3272396637894,383.3272396637894,0.0,3023.1932096481323,,,,,,,,,,,,,,,,232.92616404404322,130.02415318708492,372.2861437694007,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,31.0,0.0,627.0,17.0,20.0,21462.0,0.0,29.06763874912742,29.06763874912742,0.0,3025.0711631774902,,,,,,,,,,,,,,,,13.028468495817227,11.385068793439144,28.835905284495574,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,31.0,0.0,653.0,18.0,26.0,21488.0,0.0,76.80485924349769,76.80485924349769,0.0,3027.319292783737,,,,,,,,,,,,,,,,42.19598151834781,28.186274079052648,75.78354727129194,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,31.0,0.0,704.0,19.0,51.0,21539.0,0.0,310.00659714644155,310.00659714644155,0.0,3031.4712660312653,,,,,,,,,,,,,,,,176.22590025451223,110.67566158788745,301.32039663009175,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,31.0,0.0,789.0,20.0,85.0,21624.0,0.0,961.0016535403612,961.0016535403612,0.0,3037.72465133667,,,,,,,,,,,,,,,,625.5153965884414,295.9302136115956,909.1595074141113,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,32.0,0.0,122.0,1.0,122.0,21746.0,0.0,1312.3395286756213,1312.3395286756213,0.0,3094.4165704250336,,,,,,,,,,,,,,,,620.5731580005541,493.5976904433952,1239.2199150147335,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
